"Date","Open","High","Low","Close","TotalVolume"
2007/6/26,8901.000000,8935.000000,8808.000000,8840.000000,43813
2007/6/27,8792.000000,8857.000000,8752.000000,8776.000000,45178
2007/6/28,8830.000000,8860.000000,8792.000000,8838.000000,41259
2007/6/29,8868.000000,8888.000000,8778.000000,8808.000000,41445
2007/7/2,8800.000000,8896.000000,8755.000000,8895.000000,42687
2007/7/3,8941.000000,8994.000000,8940.000000,8972.000000,40061
2007/7/4,9028.000000,9089.000000,9005.000000,9053.000000,53666
2007/7/5,9123.000000,9124.000000,9048.000000,9123.000000,40206
2007/7/6,9100.000000,9149.000000,9065.000000,9142.000000,48518
2007/7/9,9180.000000,9385.000000,9176.000000,9376.000000,53212
2007/7/10,9388.000000,9390.000000,9304.000000,9336.000000,53062
2007/7/11,9275.000000,9303.000000,9219.000000,9226.000000,43586
2007/7/12,9275.000000,9376.000000,9271.000000,9323.000000,53576
2007/7/13,9488.000000,9505.000000,9415.000000,9458.000000,55472
2007/7/16,9465.000000,9510.000000,9370.000000,9372.000000,52746
2007/7/17,9390.000000,9533.000000,9323.000000,9524.000000,57891
2007/7/18,9480.000000,9550.000000,9444.000000,9480.000000,35817
2007/7/19,9425.000000,9460.000000,9363.000000,9419.000000,64275
2007/7/20,9460.000000,9545.000000,9433.000000,9545.000000,54337
2007/7/23,9505.000000,9568.000000,9489.000000,9549.000000,44963
2007/7/24,9550.000000,9698.000000,9538.000000,9674.000000,64366
2007/7/25,9606.000000,9755.000000,9594.000000,9739.000000,61436
2007/7/26,9739.000000,9829.000000,9525.000000,9546.000000,98191
2007/7/27,9320.000000,9346.000000,8961.000000,8981.000000,107872
2007/7/30,8942.000000,9033.000000,8860.000000,8990.000000,90159
2007/7/31,9010.000000,9203.000000,9008.000000,9176.000000,71135
2007/8/1,9065.000000,9129.000000,8640.000000,8695.000000,116430
2007/8/2,8882.000000,8939.000000,8566.000000,8880.000000,116485
2007/8/3,8968.000000,9039.000000,8900.000000,8985.000000,67768
2007/8/6,8700.000000,8900.000000,8682.000000,8860.000000,52686
2007/8/7,8999.000000,9008.000000,8767.000000,8767.000000,58867
2007/8/8,8850.000000,9088.000000,8843.000000,9078.000000,52580
2007/8/9,9160.000000,9188.000000,9078.000000,9136.000000,53202
2007/8/10,8860.000000,8897.000000,8733.000000,8800.000000,64613
2007/8/13,8896.000000,8960.000000,8842.000000,8925.000000,47528
2007/8/14,8860.000000,9075.000000,8825.000000,8885.000000,55688
2007/8/15,8710.000000,8774.000000,8551.000000,8570.000000,28708
2007/8/16,8300.000000,8333.000000,7990.000000,8154.000000,86225
2007/8/17,8101.000000,8219.000000,7810.000000,7885.000000,79117
2007/8/20,8215.000000,8435.000000,8211.000000,8428.000000,55861
2007/8/21,8420.000000,8515.000000,8312.000000,8365.000000,67565
2007/8/22,8366.000000,8450.000000,8347.000000,8437.000000,41609
2007/8/23,8700.000000,8730.000000,8635.000000,8687.000000,36469
2007/8/24,8660.000000,8661.000000,8582.000000,8600.000000,30079
2007/8/27,8750.000000,8778.000000,8620.000000,8637.000000,29878
2007/8/28,8643.000000,8710.000000,8595.000000,8680.000000,36694
2007/8/29,8470.000000,8568.000000,8437.000000,8549.000000,37086
2007/8/30,8697.000000,8762.000000,8668.000000,8700.000000,36585
2007/8/31,8760.000000,8982.000000,8728.000000,8976.000000,43967
2007/9/3,8976.000000,8998.000000,8921.000000,8956.000000,26681
2007/9/4,8962.000000,9008.000000,8866.000000,8890.000000,41278
2007/9/5,9000.000000,9005.000000,8808.000000,8821.000000,34174
2007/9/6,8792.000000,9017.000000,8752.000000,9017.000000,48008
2007/9/7,9000.000000,9055.000000,8943.000000,8982.000000,34938
2007/9/10,8750.000000,8935.000000,8731.000000,8890.000000,40589
2007/9/11,8869.000000,9005.000000,8860.000000,9002.000000,32391
2007/9/12,9012.000000,9062.000000,8936.000000,8936.000000,38628
2007/9/13,8998.000000,9013.000000,8880.000000,8921.000000,35159
2007/9/14,8991.000000,9064.000000,8950.000000,9030.000000,37575
2007/9/17,9043.000000,9053.000000,8824.000000,8888.000000,41479
2007/9/19,9110.000000,9147.000000,8893.000000,8923.000000,41268
2007/9/20,9022.000000,9139.000000,8965.000000,9016.000000,50212
2007/9/21,9021.000000,9137.000000,9010.000000,9132.000000,37301
2007/9/26,9181.000000,9300.000000,9171.000000,9275.000000,29579
2007/9/27,9338.000000,9427.000000,9301.000000,9410.000000,33940
2007/9/28,9420.000000,9472.000000,9372.000000,9380.000000,35106
2007/9/29,9420.000000,9492.000000,9401.000000,9492.000000,28355
2007/10/1,9527.000000,9551.000000,9473.000000,9501.000000,30668
2007/10/2,9621.000000,9684.000000,9580.000000,9669.000000,38781
2007/10/3,9661.000000,9835.000000,9647.000000,9771.000000,51611
2007/10/4,9712.000000,9717.000000,9634.000000,9678.000000,42259
2007/10/5,9651.000000,9708.000000,9588.000000,9617.000000,37296
2007/10/8,9702.000000,9775.000000,9701.000000,9740.000000,27198
2007/10/9,9755.000000,9768.000000,9591.000000,9653.000000,38169
2007/10/11,9682.000000,9750.000000,9663.000000,9747.000000,32380
2007/10/12,9688.000000,9728.000000,9447.000000,9452.000000,56332
2007/10/15,9548.000000,9550.000000,9408.000000,9503.000000,38356
2007/10/16,9436.000000,9631.000000,9420.000000,9562.000000,43561
2007/10/17,9505.000000,9625.000000,9471.000000,9555.000000,23703
2007/10/18,9600.000000,9696.000000,9600.000000,9677.000000,44778
2007/10/19,9620.000000,9675.000000,9605.000000,9608.000000,30317
2007/10/22,9358.000000,9368.000000,9234.000000,9324.000000,47846
2007/10/23,9389.000000,9542.000000,9371.000000,9511.000000,37836
2007/10/24,9580.000000,9654.000000,9412.000000,9457.000000,49167
2007/10/25,9568.000000,9600.000000,9496.000000,9594.000000,42192
2007/10/26,9644.000000,9685.000000,9602.000000,9675.000000,36849
2007/10/29,9780.000000,9864.000000,9755.000000,9862.000000,37243
2007/10/30,9835.000000,9853.000000,9766.000000,9787.000000,35700
2007/10/31,9789.000000,9814.000000,9714.000000,9777.000000,41545
2007/11/1,9815.000000,9835.000000,9562.000000,9657.000000,62539
2007/11/2,9457.000000,9490.000000,9203.000000,9230.000000,63487
2007/11/5,9210.000000,9320.000000,9090.000000,9275.000000,53640
2007/11/6,9320.000000,9353.000000,9256.000000,9304.000000,41027
2007/11/7,9363.000000,9403.000000,9265.000000,9270.000000,42965
2007/11/8,9063.000000,9090.000000,8820.000000,8917.000000,62070
2007/11/9,8971.000000,9024.000000,8856.000000,8966.000000,56249
2007/11/12,8715.000000,8740.000000,8573.000000,8679.000000,58576
2007/11/13,8675.000000,8764.000000,8560.000000,8747.000000,57468
2007/11/14,8960.000000,8980.000000,8910.000000,8942.000000,37713
2007/11/15,8922.000000,8937.000000,8863.000000,8867.000000,30295
2007/11/16,8663.000000,8779.000000,8623.000000,8758.000000,44668
2007/11/19,8780.000000,8825.000000,8616.000000,8621.000000,41913
2007/11/20,8420.000000,8721.000000,8342.000000,8717.000000,62113
2007/11/21,8647.000000,8692.000000,8424.000000,8436.000000,66808
2007/11/22,8488.000000,8592.000000,8321.000000,8468.000000,74399
2007/11/23,8498.000000,8517.000000,8315.000000,8322.000000,64396
2007/11/26,8430.000000,8560.000000,8410.000000,8530.000000,50371
2007/11/27,8303.000000,8492.000000,8188.000000,8395.000000,83553
2007/11/28,8442.000000,8445.000000,8240.000000,8246.000000,65310
2007/11/29,8476.000000,8485.000000,8385.000000,8428.000000,49198
2007/11/30,8499.000000,8623.000000,8493.000000,8609.000000,50961
2007/12/3,8608.000000,8637.000000,8553.000000,8596.000000,36221
2007/12/4,8580.000000,8649.000000,8531.000000,8618.000000,42369
2007/12/5,8600.000000,8713.000000,8558.000000,8704.000000,58853
2007/12/6,8789.000000,8808.000000,8670.000000,8738.000000,43111
2007/12/7,8778.000000,8820.000000,8697.000000,8708.000000,48003
2007/12/10,8695.000000,8727.000000,8548.000000,8558.000000,46878
2007/12/11,8609.000000,8660.000000,8568.000000,8640.000000,45102
2007/12/12,8480.000000,8550.000000,8432.000000,8499.000000,52980
2007/12/13,8450.000000,8505.000000,8103.000000,8106.000000,75792
2007/12/14,8150.000000,8172.000000,7860.000000,8058.000000,93751
2007/12/17,8017.000000,8079.000000,7746.000000,7749.000000,71995
2007/12/18,7680.000000,7935.000000,7677.000000,7812.000000,76912
2007/12/19,7848.000000,8027.000000,7809.000000,8014.000000,31677
2007/12/20,7997.000000,8024.000000,7790.000000,7844.000000,63510
2007/12/21,7813.000000,8030.000000,7806.000000,7970.000000,77603
2007/12/24,8105.000000,8137.000000,8065.000000,8132.000000,37275
2007/12/25,8159.000000,8168.000000,8105.000000,8147.000000,30618
2007/12/26,8120.000000,8194.000000,8050.000000,8185.000000,42687
2007/12/27,8160.000000,8355.000000,8147.000000,8327.000000,55397
2007/12/28,8279.000000,8437.000000,8235.000000,8394.000000,65929
2007/12/31,8400.000000,8503.000000,8382.000000,8483.000000,32943
2008/1/2,8450.000000,8506.000000,8271.000000,8283.000000,61523
2008/1/3,8200.000000,8229.000000,8083.000000,8143.000000,80286
2008/1/4,8100.000000,8245.000000,8030.000000,8210.000000,72551
2008/1/7,7951.000000,7999.000000,7800.000000,7833.000000,72464
2008/1/8,7840.000000,7964.000000,7815.000000,7918.000000,55614
2008/1/9,7751.000000,8104.000000,7735.000000,8090.000000,80541
2008/1/10,8090.000000,8155.000000,8051.000000,8072.000000,64768
2008/1/11,8121.000000,8158.000000,7964.000000,7967.000000,70749
2008/1/14,8104.000000,8257.000000,8044.000000,8243.000000,93589
2008/1/15,8263.000000,8636.000000,8263.000000,8501.000000,90273
2008/1/16,8250.000000,8409.000000,8125.000000,8152.000000,44561
2008/1/17,8250.000000,8283.000000,7952.000000,8081.000000,92823
2008/1/18,7901.000000,8237.000000,7854.000000,8213.000000,77879
2008/1/21,8113.000000,8204.000000,8070.000000,8110.000000,59159
2008/1/22,7693.000000,7700.000000,7543.000000,7543.000000,46129
2008/1/23,7728.000000,7750.000000,7321.000000,7338.000000,94655
2008/1/24,7600.000000,7647.000000,7388.000000,7538.000000,86298
2008/1/25,7650.000000,7777.000000,7630.000000,7766.000000,61263
2008/1/28,7686.000000,7710.000000,7405.000000,7447.000000,63463
2008/1/29,7595.000000,7598.000000,7418.000000,7526.000000,70605
2008/1/30,7500.000000,7655.000000,7451.000000,7517.000000,77026
2008/1/31,7465.000000,7565.000000,7336.000000,7463.000000,81093
2008/2/1,7553.000000,7678.000000,7541.000000,7667.000000,57730
2008/2/12,7550.000000,7588.000000,7463.000000,7505.000000,50393
2008/2/13,7589.000000,7607.000000,7483.000000,7491.000000,43050
2008/2/14,7700.000000,7910.000000,7682.000000,7897.000000,53700
2008/2/15,7796.000000,7895.000000,7760.000000,7890.000000,55651
2008/2/18,7999.000000,7999.000000,7839.000000,7917.000000,54019
2008/2/19,7960.000000,8033.000000,7938.000000,8022.000000,45103
2008/2/20,7950.000000,8005.000000,7824.000000,7877.000000,28243
2008/2/21,7918.000000,8056.000000,7916.000000,8027.000000,59055
2008/2/22,7950.000000,8054.000000,7927.000000,8038.000000,52384
2008/2/25,8163.000000,8273.000000,8160.000000,8226.000000,45763
2008/2/26,8289.000000,8316.000000,8203.000000,8280.000000,47550
2008/2/27,8367.000000,8415.000000,8310.000000,8373.000000,49945
2008/2/29,8322.000000,8450.000000,8293.000000,8341.000000,50020
2008/3/3,8160.000000,8255.000000,8105.000000,8249.000000,57406
2008/3/4,8270.000000,8492.000000,8233.000000,8488.000000,73763
2008/3/5,8512.000000,8558.000000,8416.000000,8510.000000,68398
2008/3/6,8520.000000,8689.000000,8516.000000,8683.000000,69440
2008/3/7,8550.000000,8646.000000,8515.000000,8526.000000,70833
2008/3/10,8490.000000,8547.000000,8253.000000,8305.000000,73335
2008/3/11,8243.000000,8390.000000,8183.000000,8371.000000,67116
2008/3/12,8597.000000,8610.000000,8405.000000,8467.000000,68584
2008/3/13,8426.000000,8450.000000,8161.000000,8190.000000,70062
2008/3/14,8260.000000,8297.000000,8083.000000,8109.000000,75995
2008/3/17,7962.000000,8055.000000,7852.000000,7979.000000,83180
2008/3/18,8028.000000,8068.000000,7914.000000,8053.000000,63454
2008/3/19,8250.000000,8280.000000,8122.000000,8172.000000,33573
2008/3/20,8063.000000,8360.000000,8050.000000,8336.000000,83183
2008/3/21,8398.000000,8632.000000,8375.000000,8612.000000,77308
2008/3/24,8998.000000,9113.000000,8802.000000,8889.000000,108242
2008/3/25,8951.000000,8971.000000,8715.000000,8759.000000,87555
2008/3/26,8771.000000,8837.000000,8685.000000,8723.000000,71776
2008/3/27,8685.000000,8710.000000,8520.000000,8558.000000,81611
2008/3/28,8513.000000,8674.000000,8511.000000,8619.000000,67492
2008/3/31,8579.000000,8605.000000,8451.000000,8520.000000,60141
2008/4/1,8560.000000,8595.000000,8320.000000,8331.000000,61686
2008/4/2,8530.000000,8618.000000,8464.000000,8573.000000,65511
2008/4/3,8603.000000,8615.000000,8527.000000,8572.000000,52347
2008/4/7,8600.000000,8743.000000,8595.000000,8706.000000,45697
2008/4/8,8645.000000,8705.000000,8630.000000,8637.000000,43622
2008/4/9,8662.000000,8780.000000,8588.000000,8676.000000,72867
2008/4/10,8647.000000,8827.000000,8643.000000,8814.000000,69420
2008/4/11,8830.000000,8934.000000,8802.000000,8911.000000,65578
2008/4/14,8828.000000,8910.000000,8802.000000,8871.000000,57074
2008/4/15,8874.000000,8945.000000,8852.000000,8915.000000,50619
2008/4/16,9000.000000,9086.000000,8971.000000,9084.000000,30628
2008/4/17,9134.000000,9144.000000,9038.000000,9064.000000,65275
2008/4/18,9083.000000,9099.000000,8999.000000,9081.000000,50482
2008/4/21,9168.000000,9174.000000,9044.000000,9084.000000,49851
2008/4/22,9056.000000,9076.000000,8977.000000,9029.000000,49134
2008/4/23,9055.000000,9093.000000,8945.000000,8984.000000,68333
2008/4/24,8966.000000,9045.000000,8955.000000,8979.000000,50961
2008/4/25,9052.000000,9068.000000,8950.000000,8986.000000,54703
2008/4/28,8998.000000,9092.000000,8973.000000,9090.000000,54693
2008/4/29,9090.000000,9100.000000,8872.000000,8925.000000,62798
2008/4/30,8910.000000,8986.000000,8895.000000,8933.000000,48256
2008/5/2,9021.000000,9040.000000,8936.000000,9003.000000,45415
2008/5/5,9020.000000,9025.000000,8822.000000,8849.000000,56685
2008/5/6,8860.000000,8888.000000,8780.000000,8869.000000,53807
2008/5/7,8903.000000,8976.000000,8881.000000,8918.000000,54027
2008/5/8,8855.000000,8903.000000,8800.000000,8893.000000,52604
2008/5/9,8850.000000,8877.000000,8766.000000,8773.000000,57768
2008/5/12,8776.000000,8868.000000,8756.000000,8860.000000,46950
2008/5/13,8862.000000,9044.000000,8851.000000,9030.000000,62502
2008/5/14,9030.000000,9088.000000,9002.000000,9059.000000,53185
2008/5/15,9088.000000,9209.000000,9088.000000,9182.000000,53467
2008/5/16,9220.000000,9286.000000,9191.000000,9246.000000,54949
2008/5/19,9269.000000,9379.000000,9243.000000,9373.000000,44485
2008/5/20,9356.000000,9388.000000,9059.000000,9073.000000,77082
2008/5/21,9035.000000,9089.000000,8959.000000,8999.000000,30284
2008/5/22,8875.000000,9019.000000,8865.000000,9015.000000,56768
2008/5/23,9000.000000,9027.000000,8778.000000,8784.000000,70595
2008/5/26,8736.000000,8790.000000,8689.000000,8696.000000,55917
2008/5/27,8701.000000,8785.000000,8700.000000,8772.000000,44009
2008/5/28,8790.000000,8795.000000,8625.000000,8644.000000,65689
2008/5/29,8729.000000,8771.000000,8650.000000,8717.000000,56717
2008/5/30,8765.000000,8780.000000,8536.000000,8649.000000,75934
2008/6/2,8635.000000,8709.000000,8603.000000,8701.000000,49485
2008/6/3,8644.000000,8657.000000,8510.000000,8538.000000,55795
2008/6/4,8540.000000,8619.000000,8526.000000,8592.000000,44302
2008/6/5,8571.000000,8765.000000,8472.000000,8723.000000,78503
2008/6/6,8788.000000,8798.000000,8712.000000,8753.000000,49130
2008/6/9,8520.000000,8555.000000,8492.000000,8528.000000,44676
2008/6/10,8529.000000,8565.000000,8321.000000,8339.000000,75201
2008/6/11,8365.000000,8404.000000,8291.000000,8317.000000,58739
2008/6/12,8199.000000,8204.000000,7999.000000,8038.000000,75451
2008/6/13,8068.000000,8140.000000,8002.000000,8042.000000,62762
2008/6/16,8121.000000,8191.000000,8100.000000,8133.000000,50645
2008/6/17,8133.000000,8177.000000,8017.000000,8146.000000,62708
2008/6/18,8140.000000,8259.000000,8122.000000,8216.000000,33913
2008/6/19,7980.000000,7980.000000,7886.000000,7889.000000,53288
2008/6/20,7910.000000,7937.000000,7723.000000,7777.000000,70541
2008/6/23,7660.000000,7805.000000,7630.000000,7753.000000,63149
2008/6/24,7715.000000,7782.000000,7645.000000,7688.000000,64046
2008/6/25,7671.000000,7759.000000,7605.000000,7749.000000,69317
2008/6/26,7753.000000,7798.000000,7690.000000,7695.000000,60885
2008/6/27,7381.000000,7460.000000,7341.000000,7416.000000,67430
2008/6/30,7470.000000,7490.000000,7382.000000,7417.000000,51350
2008/7/1,7410.000000,7477.000000,7291.000000,7296.000000,62859
2008/7/2,7308.000000,7394.000000,7245.000000,7247.000000,74191
2008/7/3,7140.000000,7377.000000,7055.000000,7296.000000,88259
2008/7/4,7282.000000,7323.000000,7099.000000,7103.000000,68335
2008/7/7,7096.000000,7279.000000,7075.000000,7258.000000,62177
2008/7/8,7199.000000,7200.000000,6892.000000,6985.000000,86073
2008/7/9,7095.000000,7185.000000,6950.000000,7016.000000,95503
2008/7/10,6958.000000,7116.000000,6893.000000,7007.000000,94064
2008/7/11,6973.000000,7206.000000,6963.000000,7177.000000,97903
2008/7/14,7200.000000,7238.000000,7088.000000,7149.000000,74123
2008/7/15,7050.000000,7065.000000,6744.000000,6790.000000,89664
2008/7/16,6820.000000,6866.000000,6677.000000,6679.000000,59005
2008/7/17,6700.000000,6848.000000,6689.000000,6798.000000,74675
2008/7/18,6860.000000,6888.000000,6599.000000,6685.000000,87374
2008/7/21,6845.000000,7020.000000,6840.000000,7001.000000,71688
2008/7/22,6943.000000,7010.000000,6886.000000,6964.000000,75340
2008/7/23,7100.000000,7250.000000,7075.000000,7184.000000,80107
2008/7/24,7262.000000,7306.000000,7208.000000,7301.000000,64280
2008/7/25,7188.000000,7190.000000,7082.000000,7167.000000,62125
2008/7/29,6950.000000,6980.000000,6866.000000,6916.000000,57587
2008/7/30,7070.000000,7085.000000,6966.000000,7026.000000,66830
2008/7/31,7098.000000,7147.000000,6890.000000,7002.000000,84650
2008/8/1,6901.000000,6969.000000,6851.000000,6915.000000,66371
2008/8/4,6852.000000,6964.000000,6850.000000,6934.000000,53142
2008/8/5,6973.000000,6993.000000,6756.000000,6778.000000,81580
2008/8/6,6970.000000,7030.000000,6910.000000,7016.000000,63636
2008/8/7,7002.000000,7055.000000,6960.000000,7005.000000,64790
2008/8/8,6941.000000,7234.000000,6936.000000,7188.000000,87490
2008/8/11,7268.000000,7339.000000,7250.000000,7290.000000,59555
2008/8/12,7288.000000,7333.000000,7255.000000,7269.000000,56263
2008/8/13,7258.000000,7308.000000,7190.000000,7296.000000,73840
2008/8/14,7280.000000,7364.000000,7230.000000,7356.000000,64327
2008/8/15,7362.000000,7382.000000,7155.000000,7218.000000,73450
2008/8/18,7180.000000,7222.000000,6956.000000,6980.000000,76947
2008/8/19,6856.000000,6978.000000,6813.000000,6940.000000,70745
2008/8/20,6904.000000,7052.000000,6873.000000,7037.000000,44015
2008/8/21,6938.000000,6958.000000,6855.000000,6875.000000,62072
2008/8/22,6845.000000,6975.000000,6766.000000,6860.000000,85586
2008/8/25,6956.000000,7037.000000,6896.000000,6989.000000,58897
2008/8/26,6909.000000,6962.000000,6885.000000,6944.000000,47757
2008/8/27,6929.000000,7120.000000,6897.000000,7080.000000,65941
2008/8/28,7080.000000,7138.000000,7034.000000,7042.000000,55649
2008/8/29,7100.000000,7138.000000,7011.000000,7053.000000,59224
2008/9/1,6980.000000,6986.000000,6740.000000,6759.000000,70388
2008/9/2,6790.000000,6797.000000,6652.000000,6695.000000,74737
2008/9/3,6714.000000,6756.000000,6560.000000,6586.000000,80450
2008/9/4,6561.000000,6630.000000,6345.000000,6398.000000,85011
2008/9/5,6235.000000,6330.000000,6203.000000,6241.000000,69239
2008/9/8,6487.000000,6677.000000,6481.000000,6677.000000,59242
2008/9/9,6594.000000,6618.000000,6390.000000,6455.000000,74030
2008/9/10,6351.000000,6516.000000,6345.000000,6452.000000,85572
2008/9/11,6437.000000,6438.000000,6203.000000,6234.000000,82808
2008/9/12,6354.000000,6369.000000,6153.000000,6290.000000,86372
2008/9/15,6130.000000,6190.000000,5863.000000,5969.000000,79849
2008/9/16,5849.000000,5858.000000,5679.000000,5687.000000,87342
2008/9/17,5916.000000,5999.000000,5719.000000,5766.000000,65906
2008/9/18,5551.000000,5590.000000,5416.000000,5522.000000,104742
2008/9/19,5806.000000,5908.000000,5785.000000,5908.000000,42325
2008/9/22,6120.000000,6122.000000,5956.000000,6086.000000,79567
2008/9/23,6030.000000,6150.000000,5995.000000,6135.000000,72428
2008/9/24,6117.000000,6195.000000,6075.000000,6154.000000,78510
2008/9/25,6000.000000,6159.000000,5961.000000,6057.000000,77756
2008/9/26,6050.000000,6061.000000,5819.000000,5869.000000,83524
2008/9/30,5459.000000,5587.000000,5459.000000,5546.000000,51309
2008/10/1,5599.000000,5718.000000,5598.000000,5676.000000,70136
2008/10/2,5721.000000,5739.000000,5555.000000,5620.000000,80906
2008/10/3,5550.000000,5685.000000,5490.000000,5643.000000,78624
2008/10/6,5488.000000,5500.000000,5382.000000,5389.000000,72476
2008/10/7,5250.000000,5485.000000,5222.000000,5442.000000,91113
2008/10/8,5249.000000,5345.000000,5065.000000,5116.000000,105393
2008/10/9,5186.000000,5254.000000,5058.000000,5062.000000,110499
2008/10/13,4885.000000,4978.000000,4885.000000,4942.000000,62516
2008/10/14,5286.000000,5287.000000,5236.000000,5287.000000,40302
2008/10/15,5297.000000,5297.000000,5153.000000,5245.000000,56640
2008/10/16,4978.000000,4978.000000,4978.000000,4978.000000,2305
2008/10/17,4894.000000,4968.000000,4804.000000,4804.000000,72057
2008/10/20,4804.000000,4836.000000,4636.000000,4821.000000,85947
2008/10/21,4930.000000,4950.000000,4735.000000,4818.000000,117258
2008/10/22,4738.000000,4855.000000,4650.000000,4656.000000,113984
2008/10/23,4494.000000,4528.000000,4494.000000,4494.000000,28439
2008/10/24,4395.000000,4439.000000,4337.000000,4337.000000,31754
2008/10/27,4126.000000,4226.000000,4034.000000,4034.000000,88702
2008/10/28,3921.000000,4316.000000,3811.000000,4316.000000,161939
2008/10/29,4618.000000,4618.000000,4212.000000,4294.000000,170104
2008/10/30,4376.000000,4594.000000,4361.000000,4594.000000,71639
2008/10/31,4594.000000,4910.000000,4530.000000,4838.000000,171585
2008/11/3,4910.000000,4994.000000,4784.000000,4990.000000,146385
2008/11/4,4965.000000,5007.000000,4836.000000,4982.000000,130800
2008/11/5,5080.000000,5100.000000,4893.000000,4900.000000,134168
2008/11/6,4680.000000,4700.000000,4557.000000,4557.000000,61042
2008/11/7,4310.000000,4662.000000,4272.000000,4630.000000,167885
2008/11/10,4658.000000,4692.000000,4551.000000,4634.000000,118290
2008/11/11,4477.000000,4645.000000,4465.000000,4477.000000,120642
2008/11/12,4488.000000,4596.000000,4420.000000,4522.000000,126301
2008/11/13,4305.000000,4331.000000,4206.000000,4280.000000,94643
2008/11/14,4499.000000,4514.000000,4345.000000,4380.000000,113760
2008/11/17,4280.000000,4432.000000,4263.000000,4360.000000,103013
2008/11/18,4351.000000,4351.000000,4207.000000,4245.000000,97510
2008/11/19,4238.000000,4289.000000,4183.000000,4263.000000,65060
2008/11/20,3953.000000,4027.000000,3866.000000,3902.000000,90469
2008/11/21,3880.000000,4129.000000,3815.000000,4119.000000,125163
2008/11/24,4081.000000,4108.000000,3972.000000,4048.000000,100402
2008/11/25,4222.000000,4285.000000,4112.000000,4198.000000,123507
2008/11/26,4237.000000,4268.000000,4176.000000,4206.000000,107756
2008/11/27,4330.000000,4488.000000,4292.000000,4428.000000,105391
2008/11/28,4435.000000,4465.000000,4388.000000,4459.000000,84211
2008/12/1,4420.000000,4580.000000,4389.000000,4501.000000,106517
2008/12/2,4299.000000,4324.000000,4206.000000,4230.000000,89984
2008/12/3,4268.000000,4306.000000,4186.000000,4189.000000,94456
2008/12/4,4246.000000,4284.000000,4100.000000,4142.000000,101059
2008/12/5,4170.000000,4202.000000,4103.000000,4179.000000,91680
2008/12/8,4245.000000,4471.000000,4231.000000,4471.000000,92030
2008/12/9,4495.000000,4546.000000,4432.000000,4461.000000,107827
2008/12/10,4486.000000,4724.000000,4471.000000,4689.000000,113641
2008/12/11,4651.000000,4704.000000,4625.000000,4669.000000,95881
2008/12/12,4570.000000,4643.000000,4343.000000,4423.000000,119805
2008/12/15,4615.000000,4718.000000,4553.000000,4607.000000,107596
2008/12/16,4549.000000,4614.000000,4521.000000,4589.000000,78144
2008/12/17,4688.000000,4734.000000,4622.000000,4666.000000,55092
2008/12/18,4680.000000,4705.000000,4596.000000,4697.000000,87267
2008/12/19,4662.000000,4724.000000,4582.000000,4680.000000,108922
2008/12/22,4720.000000,4755.000000,4498.000000,4527.000000,100130
2008/12/23,4507.000000,4524.000000,4290.000000,4350.000000,104865
2008/12/24,4310.000000,4399.000000,4241.000000,4377.000000,103165
2008/12/25,4380.000000,4405.000000,4330.000000,4396.000000,43402
2008/12/26,4372.000000,4445.000000,4339.000000,4377.000000,68148
2008/12/29,4366.000000,4399.000000,4316.000000,4388.000000,47046
2008/12/30,4429.000000,4605.000000,4422.000000,4562.000000,71659
2008/12/31,4605.000000,4614.000000,4485.000000,4548.000000,68206
2009/1/5,4722.000000,4797.000000,4634.000000,4669.000000,97869
2009/1/6,4699.000000,4735.000000,4638.000000,4704.000000,90227
2009/1/7,4758.000000,4802.000000,4711.000000,4755.000000,90777
2009/1/8,4650.000000,4650.000000,4434.000000,4455.000000,95219
2009/1/9,4447.000000,4495.000000,4405.000000,4422.000000,90292
2009/1/10,4362.000000,4425.000000,4344.000000,4376.000000,56091
2009/1/12,4386.000000,4472.000000,4350.000000,4423.000000,93169
2009/1/13,4361.000000,4524.000000,4360.000000,4517.000000,93060
2009/1/14,4490.000000,4552.000000,4478.000000,4509.000000,81258
2009/1/15,4222.000000,4300.000000,4222.000000,4235.000000,74394
2009/1/16,4277.000000,4329.000000,4250.000000,4324.000000,76692
2009/1/17,4330.000000,4358.000000,4306.000000,4345.000000,38280
2009/1/19,4378.000000,4394.000000,4325.000000,4359.000000,48529
2009/1/20,4266.000000,4269.000000,4205.000000,4242.000000,43414
2009/1/21,4114.000000,4265.000000,4113.000000,4254.000000,35521
2009/2/2,4199.000000,4199.000000,4106.000000,4159.000000,50688
2009/2/3,4168.000000,4328.000000,4161.000000,4277.000000,77589
2009/2/4,4327.000000,4375.000000,4285.000000,4352.000000,68218
2009/2/5,4315.000000,4389.000000,4269.000000,4271.000000,82296
2009/2/6,4362.000000,4479.000000,4356.000000,4439.000000,94505
2009/2/9,4500.000000,4522.000000,4425.000000,4454.000000,71142
2009/2/10,4456.000000,4499.000000,4435.000000,4497.000000,60156
2009/2/11,4385.000000,4578.000000,4372.000000,4553.000000,90722
2009/2/12,4520.000000,4564.000000,4398.000000,4443.000000,112010
2009/2/13,4459.000000,4590.000000,4451.000000,4568.000000,104666
2009/2/16,4569.000000,4588.000000,4534.000000,4570.000000,64270
2009/2/17,4521.000000,4559.000000,4437.000000,4492.000000,80444
2009/2/18,4455.000000,4519.000000,4426.000000,4517.000000,43145
2009/2/19,4411.000000,4524.000000,4334.000000,4471.000000,118683
2009/2/20,4405.000000,4453.000000,4345.000000,4365.000000,105134
